ENGLISH	QUENYA
But when they lead you forward to give you over, do not trouble yourselves beforehand about what you are going to say; but everything that shall be given to you at that time, say that, for you are not the ones who are speaking, but the Holy Spirit .	Mal íre tulyalte le ompa antien le olla, áva tarasta inde nóvo pa mana quetuvalde; mal ilqua ya nauva antaina len mi enta lúme, queta ta, an elde uar i quétar, mal i Aire Fea.
But others fell upon the good earth, and they arose and grew and made fruit, and they bore added measures, thirty and sixty and a hundred.”	Mal exeli lantaner i mára cemenna, ar orontelte ar aller ar carner yáve, ar collelte napánine lestali, nelquean ar enenquean ar tuxa.”
"For in place he has said about the seventh day: ""And God rested on the seventh day from all his works"","	"An mi nóme equéties i pa i otsea aure: ""Ar Eru sende i otsea auresse ilye cardaryallon"","
Concerning that I requested of the Lord thrice that it would go away from me,	Pa ta arcanen i Herullo nel i autumnes nillo,
For whom God sent speaks God’s sayings, for he does not give the Spirit by measure.	An ye Eru mentane quete Eruo quetier, an uas anta i Faire lestanen.
known from of old.	sinwe et yalúmello.
For poor you always have with you, but me you do not always have.”	An únar illume samuvalde mici le, mal ní ualde illume same.”
If I did not come and talked to them, they did not have sin; but now they do not have reason to give concerning their sin.	Qui uan túle ar carampe téna, ualte sáme úcare; mal sí ualte same casta antien pa úcarelta.
Concerning this salvation the Prophets sought and inquired, who spoke predictions of the grace that you were going to receive.	Pa rehtie sina i Erutercánor cestaner ar cenºer, i quenter apacelli i Erulisseo ya elde camumner.
But the shepherds fled, and going into the city they told everything, also concerning the demon-possessed ones.	Mal i mavari úşer, ar lelyala mir i osto nyarnelte ilqua, yú pa i raucoharyanar.
for a man's wrath does not make God's justice come.	an atano orme ua tyare Eruo failie tule.
Therefore I count the sufferings of this time as nothing compared to the glory that will be revealed in us.	Etta notin i perperier lúme sino ve munta sestane as i alcar ya nauva apantana elvesse.
For indeed Christ, when we were still weak, died for godless men when the time came.	An é Hristo, íre en anelve milye, qualle ainolóre atanin íre i lúme túle.
Furthermore, as Isaiah said beforehand: “If the Lord Sebaoth did not allow a seed to remain for us, we became like Sodom, and we were like Gomorrah.”	Ente, ve Isaia quente nóvo: “Au i Héru Sevaot ua láve erde lemya ven, ollelve ve Sorom, ar anelve ve Omorra.”
For there is not creature that is not seen by him, but all things are naked and open to his eyes, he to whom it is necessary for us to answer.	Ar ua ea onna ya ua cénina lo sé, mal ilye nati nar helde ar pantaine henyant, sé yenna mauya ven hanquete.
And the smoke of their torment rises up forever and ever, and day and night they do not have rest, those who worship the beast and its image, and anyone who receives the mark of its name.	Ar i usque ñwalmelto orta ama tennoio ar oi, ar auresse yo lómisse ualte same sére, i tyerir i hravan ar emmarya, ar aiquen ye came i tehta esseryo.
When you have the light, believe in the light, that you will be sons of light.”	Íre samilde i cala, sava i calasse, i nauvalde yondor calo.”
and cried when they looked at the reek from her burning and said: ‘Who among cities is like the great city?’	ar yámer íre yentelte i usque ruiveryallo ar quenter: ’Man mici ostor ná ve i túra osto?’
When they heard this, some among who stood there said: “This man is calling Elijah!”	Íre hlasselte si, queneli imíca i tarner tasse quenter: “Nér sina yála Elía!”
Make them recall that, and command them before the Lord: Do not quarrel about words, for that is not beneficial, and destroyes who listen.	Áte tyare enyale ta, ar cana tien epe i Heru: Áva costa pa quettar, an ta ua aşea, ar nancare i lastar.
Therefore, firstly, I exhort that you make petitions, prayers, intercessions , thanksgivings, concerning all men,	Etta, minyave, hortan i carilde arcandi, hyamier, mánacestier, hantaler, pa ilye atani,
«For if the righteous man is saved with difficulty, what will happen to the one hostile to God and to the sinner?»	«Ar qui i faila nér ná rehtaina urdave, mana martuva i Erucotyan ar i úcarindon?»
And yet those who ate were four thousand men, except for the women and children.	Ananta i manter náner neri húmi canta, hequa i nissi ar híni.
But some of the Pharisees, that say that is not resurrection, came and said to him:	Mal quelli i Farisaron, i quetir i ua ea enortale, túler ar maquenter senna:
Greet Ruphus, the chosen one in the Lord, and his mother and mine.	Á suila Rúfo, i cílina i Herusse, ar amillerya ar ninya.
And they measured how deep the sea was and found that it was twenty fathoms. They went a short way forward and measured again, and they found fifteen fathoms.	Ar lestanelte manen núra i ear náne ar hirner i anes rangwi yúquean. Lendelte şinta tie ompa ar lestaner ata, ar hirnelte rangwi lepenque.
And the thrall said: “Lord, what you commanded has been done, and still is place.”	Ar i mól quente: “Heru, ya cannel anaie carna, ar en ea nóme.”
Watch yourselves, that the we have done will not be lost to you, but you will receive full reward.	Tira inde, i yar acárielve uar nauva len vanwe, mal camuvalde quanta paityale.
You yourselves know that these hands have given me and who were with me our needs.	Elde istar i mát sine ániet nin ar in enger asinye maurelmar.
and since the lawlessness grows, love will become cold in the greater number of people.	ar pan i şanyelórie ale, melme oluva ringa i ambe rimbe quenissen.
But rise and come into the city, and which is necessary for you to do will be told to you.”	Mal á orya ar tula mir i osto, ar ya mauya lyen care nauva nyárina lyen.”
into praise of his glorious grace which he gave us by his Beloved One.	mir laitale alcarinqua lisseryava ya antanes ven Meldaryanen.
But are also many other things that Jesus has done. If one were to write about every single thing, I suppose that there is not enough place in the world itself for the books being written.	Mal ear yando rimbe hyane natali yar Yésus acárie. Qui mo tecumne pa ilya erya nata, intyan i lá ea fárea nóme mí mar imma i parmain nála técine.
Who is the liar, if not who denies that Jesus is the Christ? This is the Antichrist, he that denies the Father and the Son.	Man ná i hurindo, qui lá ye lala i Yésus ná i Hristo? Si ná i Anahristo, sé ye lala i Atar yo i Yondo.
Jesus said to him: “How is that you call me good? No one is good, except one, God.	Yésus quente senna: “Manen ná i estal ní mane? Úquen mane ná, hequa er, Eru.
For who is the greatest, who lies at the table or the servant? Is it not who lies at the table? But among you I am like the servant.	An man i ambe túra ná, ye caita ara i sarno hya i núro? Ma uas ye caita ara i sarno? Ono mici le nanye ve i núro.
“Tell us, what the time when these things will happen, and what is the sign that all these things will be close to being completed?”	“Nyara men, mana i lúme yasse nati sine martuvar, ar mana i tanwa i ilye nati sine nauvar hari náven telyaine?”
and the stars of heaven fell to earth, as when the unripe figs fall from a fig-tree being shaken by a mighty wind.	ar menelo tinwi lantaner cemenna, ve íre i úmanwe relyávi lantar relyávaldallo pálaina taura súrinen.
But as is written: “The people to whom he was not made known shall see, and that have not heard will understand.”	Mal ve ná técina: “I queni in únes carna sinwa cenuvar, ar i uar ahlárie hanyuvar.”
For the gospel was brought to us and to them alike, but the word that they heard did nothing beneficial for them, for they were not united by faith with the ones that listened.	An i evandilyon náne tulúna venna ar téna véla, mal i quetta ya hlasselte carne munta aşea tien, an ualte náne ertaine saviénen as i lastaner.
For they gave as was possible to them; indeed I am a witness that they gave beyond what was possible for them, and by their own will.	An antanelte ve ence tien; é nanye astarmo i antanelte han ya ence tien, ar véra nirmeltanen.
I in them and you in me, that they will be made perfect into one, that the world will know that you sent me and that you loved them, as you loved me.	ní tesse ar tyé nisse, i nauvalte cárine ilvane mir er, i istuva i mar i tyé mentane ni ar i méletyet, ve méletye ní.
And when the time came, Jesus lay at the table, and the apostles with him.	Ar íre i lúme túle, Yésus caine ara i sarno, ar i aposteli óse.
And having come near he touched the bier, and the bearers stopped, and he said: “Young man, I say to you: Rise!”	Ar túlienwa hare appanes i tulma, ar i colindor pustaner, ar quentes: “Nessa nér, quetin lyenna: Á orta!”
Then the soldiers wanted to kill the bound men, to stop anyone from escaping by swimming away.	Tá i ohtari merner nahta i nútine neri, pustien aiquen uşiello lutiénen oa.
And the gaoler told these words to Paul: “The judges have sent some men to release you ! Therefore, now come out and go away in peace!”	Ar i mandocundo nyarne quettar sine Paulon: “I námor ementayer nelli leryaven let! Etta, sí ettula ar á auta rainesse!”
Therefore speak openly, one to the other, about your sins; and pray one for the other, for you to be healed. A just person's petition carries abundant power when it is at work.	Etta queta pantave, quén i exenna, pa úcareldar; ar hyama quén i exen, náveldan nestaine. Faila queno arcande cole úvea túre íre móteas.
But I said: By no means, Lord, for nothing defiled or unclean has ever come into my mouth!	Mal quenten: Laume, Heru, an munta vahtana hya úpoica oi utúlie mir antonya!
And yet I do not count my life that dear to me, if it is possible for me to complete my ministry which I received from the Lord Jesus: Witnessing about the gospel of the grace of God.	Ananta uan note coivienya ta melda nin, qui ece nin telya núromolienya ya camnen i Heru Yésullo: Vettie pa i evandilyon i lisseo Eruo.
